Year,First Name,Ethnicity,Sex,Count
2011,ABIGAIL,ASIAN AND PACIFIC ISLANDER,FEMALE,24
2011,ABIGAIL,ASIAN AND PACIFIC ISLANDER,FEMALE,24
2011,ABIGAIL,ASIAN AND PACIFIC ISLANDER,FEMALE,24
2011,ADA,ASIAN AND PACIFIC ISLANDER,FEMALE,13
2011,ADA,ASIAN AND PACIFIC ISLANDER,FEMALE,13
2011,ADA,ASIAN AND PACIFIC ISLANDER,FEMALE,13
2011,AISHA,ASIAN AND PACIFIC ISLANDER,FEMALE,13
2011,AISHA,ASIAN AND PACIFIC ISLANDER,FEMALE,13
2011,AISHA,ASIAN AND PACIFIC ISLANDER,FEMALE,13
2011,AIZA,ASIAN AND PACIFIC ISLANDER,FEMALE,10
2011,AIZA,ASIAN AND PACIFIC ISLANDER,FEMALE,10
2011,AIZA,ASIAN AND PACIFIC ISLANDER,FEMALE,10
2011,ALEENA,ASIAN AND PACIFIC ISLANDER,FEMALE,12
2011,ALEENA,ASIAN AND PACIFIC ISLANDER,FEMALE,12
2011,ALEENA,ASIAN AND PACIFIC ISLANDER,FEMALE,12
2011,ALEXA,ASIAN AND PACIFIC ISLANDER,FEMALE,10
2011,ALEXA,ASIAN AND PACIFIC ISLANDER,FEMALE,10
2011,ALEXA,ASIAN AND PACIFIC ISLANDER,FEMALE,10
2011,ALEXANDRA,ASIAN AND PACIFIC ISLANDER,FEMALE,13
2011,ALEXANDRA,ASIAN AND PACIFIC ISLANDER,FEMALE,13
2011,ALEXANDRA,ASIAN AND PACIFIC ISLANDER,FEMALE,13
2011,ALICE,ASIAN AND PACIFIC ISLANDER,FEMALE,27
2011,ALICE,ASIAN AND PACIFIC ISLANDER,FEMALE,27
2011,ALICE,ASIAN AND PACIFIC ISLANDER,FEMALE,27
2011,ALINA,ASIAN AND PACIFIC ISLANDER,FEMALE,25
2011,ALINA,ASIAN AND PACIFIC ISLANDER,FEMALE,25
2011,ALINA,ASIAN AND PACIFIC ISLANDER,FEMALE,25
2011,ALISHA,ASIAN AND PACIFIC ISLANDER,FEMALE,10
2011,ALISHA,ASIAN AND PACIFIC ISLANDER,FEMALE,10
2011,ALISHA,ASIAN AND PACIFIC ISLANDER,FEMALE,10
2011,ALIYAH,ASIAN AND PACIFIC ISLANDER,FEMALE,12
2011,ALIYAH,ASIAN AND PACIFIC ISLANDER,FEMALE,12
2011,ALIYAH,ASIAN AND PACIFIC ISLANDER,FEMALE,12
2011,ALLISON,ASIAN AND PACIFIC ISLANDER,FEMALE,17
2011,ALLISON,ASIAN AND PACIFIC ISLANDER,FEMALE,17
2011,ALLISON,ASIAN AND PACIFIC ISLANDER,FEMALE,17
2011,ALYSSA,ASIAN AND PACIFIC ISLANDER,FEMALE,26
2011,ALYSSA,ASIAN AND PACIFIC ISLANDER,FEMALE,26
2011,ALYSSA,ASIAN AND PACIFIC ISLANDER,FEMALE,26
2011,AMANDA,ASIAN AND PACIFIC ISLANDER,FEMALE,22
2011,AMANDA,ASIAN AND PACIFIC ISLANDER,FEMALE,22
2011,AMANDA,ASIAN AND PACIFIC ISLANDER,FEMALE,22
2011,AMBER,ASIAN AND PACIFIC ISLANDER,FEMALE,13
2011,AMBER,ASIAN AND PACIFIC ISLANDER,FEMALE,13
2011,AMBER,ASIAN AND PACIFIC ISLANDER,FEMALE,13
2011,AMELIA,ASIAN AND PACIFIC ISLANDER,FEMALE,14
2011,AMELIA,ASIAN AND PACIFIC ISLANDER,FEMALE,14
2011,AMELIA,ASIAN AND PACIFIC ISLANDER,FEMALE,14
2011,AMY,ASIAN AND PACIFIC ISLANDER,FEMALE,24
2011,AMY,ASIAN AND PACIFIC ISLANDER,FEMALE,24
2011,AMY,ASIAN AND PACIFIC ISLANDER,FEMALE,24
2011,ANGEL,ASIAN AND PACIFIC ISLANDER,FEMALE,22
2011,ANGEL,ASIAN AND PACIFIC ISLANDER,FEMALE,22
2011,ANGEL,ASIAN AND PACIFIC ISLANDER,FEMALE,22
2011,ANGELA,ASIAN AND PACIFIC ISLANDER,FEMALE,47
2011,ANGELA,ASIAN AND PACIFIC ISLANDER,FEMALE,47
2011,ANGELA,ASIAN AND PACIFIC ISLANDER,FEMALE,47
2011,ANGELINA,ASIAN AND PACIFIC ISLANDER,FEMALE,26
2011,ANGELINA,ASIAN AND PACIFIC ISLANDER,FEMALE,26
2011,ANGELINA,ASIAN AND PACIFIC ISLANDER,FEMALE,26
2011,ANGIE,ASIAN AND PACIFIC ISLANDER,FEMALE,10
2011,ANGIE,ASIAN AND PACIFIC ISLANDER,FEMALE,10
2011,ANGIE,ASIAN AND PACIFIC ISLANDER,FEMALE,10
2011,ANIKA,ASIAN AND PACIFIC ISLANDER,FEMALE,14
2011,ANIKA,ASIAN AND PACIFIC ISLANDER,FEMALE,14
2011,ANIKA,ASIAN AND PACIFIC ISLANDER,FEMALE,14
2011,ANNA,ASIAN AND PACIFIC ISLANDER,FEMALE,30
2011,ANNA,ASIAN AND PACIFIC ISLANDER,FEMALE,30
2011,ANNA,ASIAN AND PACIFIC ISLANDER,FEMALE,30
2011,ANNABELLE,ASIAN AND PACIFIC ISLANDER,FEMALE,10
2011,ANNABELLE,ASIAN AND PACIFIC ISLANDER,FEMALE,10
2011,ANNABELLE,ASIAN AND PACIFIC ISLANDER,FEMALE,10
2011,ANNIE,ASIAN AND PACIFIC ISLANDER,FEMALE,20
2011,ANNIE,ASIAN AND PACIFIC ISLANDER,FEMALE,20
2011,ANNIE,ASIAN AND PACIFIC ISLANDER,FEMALE,20
2011,ARIA,ASIAN AND PACIFIC ISLANDER,FEMALE,12
2011,ARIA,ASIAN AND PACIFIC ISLANDER,FEMALE,12
2011,ARIA,ASIAN AND PACIFIC ISLANDER,FEMALE,12
2011,ARIANA,ASIAN AND PACIFIC ISLANDER,FEMALE,15
2011,ARIANA,ASIAN AND PACIFIC ISLANDER,FEMALE,15
2011,ARIANA,ASIAN AND PACIFIC ISLANDER,FEMALE,15
2011,ARIANNA,ASIAN AND PACIFIC ISLANDER,FEMALE,11
2011,ARIANNA,ASIAN AND PACIFIC ISLANDER,FEMALE,11
2011,ARIANNA,ASIAN AND PACIFIC ISLANDER,FEMALE,11
2011,ARYA,ASIAN AND PACIFIC ISLANDER,FEMALE,12
2011,ARYA,ASIAN AND PACIFIC ISLANDER,FEMALE,12
2011,ARYA,ASIAN AND PACIFIC ISLANDER,FEMALE,12
2011,ASHLEY,ASIAN AND PACIFIC ISLANDER,FEMALE,52
2011,ASHLEY,ASIAN AND PACIFIC ISLANDER,FEMALE,52
2011,ASHLEY,ASIAN AND PACIFIC ISLANDER,FEMALE,52
2011,AUDREY,ASIAN AND PACIFIC ISLANDER,FEMALE,19
2011,AUDREY,ASIAN AND PACIFIC ISLANDER,FEMALE,19
2011,AUDREY,ASIAN AND PACIFIC ISLANDER,FEMALE,19
2011,AVA,ASIAN AND PACIFIC ISLANDER,FEMALE,23
2011,AVA,ASIAN AND PACIFIC ISLANDER,FEMALE,23
2011,AVA,ASIAN AND PACIFIC ISLANDER,FEMALE,23
2011,AYESHA,ASIAN AND PACIFIC ISLANDER,FEMALE,17
2011,AYESHA,ASIAN AND PACIFIC ISLANDER,FEMALE,17
2011,AYESHA,ASIAN AND PACIFIC ISLANDER,FEMALE,17
2011,BELLA,ASIAN AND PACIFIC ISLANDER,FEMALE,16
2011,BELLA,ASIAN AND PACIFIC ISLANDER,FEMALE,16
2011,BELLA,ASIAN AND PACIFIC ISLANDER,FEMALE,16
2011,BONNIE,ASIAN AND PACIFIC ISLANDER,FEMALE,10
2011,BONNIE,ASIAN AND PACIFIC ISLANDER,FEMALE,10
2011,BONNIE,ASIAN AND PACIFIC ISLANDER,FEMALE,10
2011,BRIANNA,ASIAN AND PACIFIC ISLANDER,FEMALE,13
2011,BRIANNA,ASIAN AND PACIFIC ISLANDER,FEMALE,13
2011,BRIANNA,ASIAN AND PACIFIC ISLANDER,FEMALE,13
2011,CATHERINE,ASIAN AND PACIFIC ISLANDER,FEMALE,27
2011,CATHERINE,ASIAN AND PACIFIC ISLANDER,FEMALE,27
2011,CATHERINE,ASIAN AND PACIFIC ISLANDER,FEMALE,27
2011,CECILIA,ASIAN AND PACIFIC ISLANDER,FEMALE,12
2011,CECILIA,ASIAN AND PACIFIC ISLANDER,FEMALE,12
2011,CECILIA,ASIAN AND PACIFIC ISLANDER,FEMALE,12
2011,CHARLOTTE,ASIAN AND PACIFIC ISLANDER,FEMALE,14
2011,CHARLOTTE,ASIAN AND PACIFIC ISLANDER,FEMALE,14
2011,CHARLOTTE,ASIAN AND PACIFIC ISLANDER,FEMALE,14
2011,CHLOE,ASIAN AND PACIFIC ISLANDER,FEMALE,106
2011,CHLOE,ASIAN AND PACIFIC ISLANDER,FEMALE,106
2011,CHLOE,ASIAN AND PACIFIC ISLANDER,FEMALE,106
2011,CHRISTINA,ASIAN AND PACIFIC ISLANDER,FEMALE,20
2011,CHRISTINA,ASIAN AND PACIFIC ISLANDER,FEMALE,20
2011,CHRISTINA,ASIAN AND PACIFIC ISLANDER,FEMALE,20
2011,CHRISTINE,ASIAN AND PACIFIC ISLANDER,FEMALE,11
2011,CHRISTINE,ASIAN AND PACIFIC ISLANDER,FEMALE,11
2011,CHRISTINE,ASIAN AND PACIFIC ISLANDER,FEMALE,11
2011,CHRISTY,ASIAN AND PACIFIC ISLANDER,FEMALE,12
2011,CHRISTY,ASIAN AND PACIFIC ISLANDER,FEMALE,12
2011,CHRISTY,ASIAN AND PACIFIC ISLANDER,FEMALE,12
2011,CINDY,ASIAN AND PACIFIC ISLANDER,FEMALE,14
2011,CINDY,ASIAN AND PACIFIC ISLANDER,FEMALE,14
2011,CINDY,ASIAN AND PACIFIC ISLANDER,FEMALE,14
2011,CLAIRE,ASIAN AND PACIFIC ISLANDER,FEMALE,27
2011,CLAIRE,ASIAN AND PACIFIC ISLANDER,FEMALE,27
2011,CLAIRE,ASIAN AND PACIFIC ISLANDER,FEMALE,27
2011,CYNTHIA,ASIAN AND PACIFIC ISLANDER,FEMALE,14
2011,CYNTHIA,ASIAN AND PACIFIC ISLANDER,FEMALE,14
2011,CYNTHIA,ASIAN AND PACIFIC ISLANDER,FEMALE,14
2011,DAISY,ASIAN AND PACIFIC ISLANDER,FEMALE,11
2011,DAISY,ASIAN AND PACIFIC ISLANDER,FEMALE,11
2011,DAISY,ASIAN AND PACIFIC ISLANDER,FEMALE,11
2011,DIYA,ASIAN AND PACIFIC ISLANDER,FEMALE,12
2011,DIYA,ASIAN AND PACIFIC ISLANDER,FEMALE,12
2011,DIYA,ASIAN AND PACIFIC ISLANDER,FEMALE,12
2011,EILEEN,ASIAN AND PACIFIC ISLANDER,FEMALE,18
2011,EILEEN,ASIAN AND PACIFIC ISLANDER,FEMALE,18
2011,EILEEN,ASIAN AND PACIFIC ISLANDER,FEMALE,18
2011,ELAINE,ASIAN AND PACIFIC ISLANDER,FEMALE,28
2011,ELAINE,ASIAN AND PACIFIC ISLANDER,FEMALE,28
2011,ELAINE,ASIAN AND PACIFIC ISLANDER,FEMALE,28
2011,ELENA,ASIAN AND PACIFIC ISLANDER,FEMALE,12
2011,ELENA,ASIAN AND PACIFIC ISLANDER,FEMALE,12
2011,ELENA,ASIAN AND PACIFIC ISLANDER,FEMALE,12
2011,ELINA,ASIAN AND PACIFIC ISLANDER,FEMALE,11
2011,ELINA,ASIAN AND PACIFIC ISLANDER,FEMALE,11
2011,ELINA,ASIAN AND PACIFIC ISLANDER,FEMALE,11
2011,ELIZABETH,ASIAN AND PACIFIC ISLANDER,FEMALE,15
2011,ELIZABETH,ASIAN AND PACIFIC ISLANDER,FEMALE,15
2011,ELIZABETH,ASIAN AND PACIFIC ISLANDER,FEMALE,15
2011,ELLA,ASIAN AND PACIFIC ISLANDER,FEMALE,25
2011,ELLA,ASIAN AND PACIFIC ISLANDER,FEMALE,25
2011,ELLA,ASIAN AND PACIFIC ISLANDER,FEMALE,25
2011,EMILY,ASIAN AND PACIFIC ISLANDER,FEMALE,93
2011,EMILY,ASIAN AND PACIFIC ISLANDER,FEMALE,93
2011,EMILY,ASIAN AND PACIFIC ISLANDER,FEMALE,93
2011,EMMA,ASIAN AND PACIFIC ISLANDER,FEMALE,75
2011,EMMA,ASIAN AND PACIFIC ISLANDER,FEMALE,75
2011,EMMA,ASIAN AND PACIFIC ISLANDER,FEMALE,75
2011,ERICA,ASIAN AND PACIFIC ISLANDER,FEMALE,19
2011,ERICA,ASIAN AND PACIFIC ISLANDER,FEMALE,19
2011,ERICA,ASIAN AND PACIFIC ISLANDER,FEMALE,19
2011,ERIKA,ASIAN AND PACIFIC ISLANDER,FEMALE,12
2011,ERIKA,ASIAN AND PACIFIC ISLANDER,FEMALE,12
2011,ERIKA,ASIAN AND PACIFIC ISLANDER,FEMALE,12
2011,ERIN,ASIAN AND PACIFIC ISLANDER,FEMALE,13
2011,ERIN,ASIAN AND PACIFIC ISLANDER,FEMALE,13
2011,ERIN,ASIAN AND PACIFIC ISLANDER,FEMALE,13
2011,ESHAL,ASIAN AND PACIFIC ISLANDER,FEMALE,11
2011,ESHAL,ASIAN AND PACIFIC ISLANDER,FEMALE,11
2011,ESHAL,ASIAN AND PACIFIC ISLANDER,FEMALE,11
2011,EVA,ASIAN AND PACIFIC ISLANDER,FEMALE,22
2011,EVA,ASIAN AND PACIFIC ISLANDER,FEMALE,22
2011,EVA,ASIAN AND PACIFIC ISLANDER,FEMALE,22
2011,EVELYN,ASIAN AND PACIFIC ISLANDER,FEMALE,17
2011,EVELYN,ASIAN AND PACIFIC ISLANDER,FEMALE,17
2011,EVELYN,ASIAN AND PACIFIC ISLANDER,FEMALE,17
2011,FATIMA,ASIAN AND PACIFIC ISLANDER,FEMALE,24
2011,FATIMA,ASIAN AND PACIFIC ISLANDER,FEMALE,24
2011,FATIMA,ASIAN AND PACIFIC ISLANDER,FEMALE,24
2011,FIONA,ASIAN AND PACIFIC ISLANDER,FEMALE,48
2011,FIONA,ASIAN AND PACIFIC ISLANDER,FEMALE,48
2011,FIONA,ASIAN AND PACIFIC ISLANDER,FEMALE,48
2011,GIANNA,ASIAN AND PACIFIC ISLANDER,FEMALE,13
2011,GIANNA,ASIAN AND PACIFIC ISLANDER,FEMALE,13
2011,GIANNA,ASIAN AND PACIFIC ISLANDER,FEMALE,13
2011,GRACE,ASIAN AND PACIFIC ISLANDER,FEMALE,33
2011,GRACE,ASIAN AND PACIFIC ISLANDER,FEMALE,33
2011,GRACE,ASIAN AND PACIFIC ISLANDER,FEMALE,33
2011,HAILEY,ASIAN AND PACIFIC ISLANDER,FEMALE,16
2011,HAILEY,ASIAN AND PACIFIC ISLANDER,FEMALE,16
2011,HAILEY,ASIAN AND PACIFIC ISLANDER,FEMALE,16
2011,HANNAH,ASIAN AND PACIFIC ISLANDER,FEMALE,23
2011,HANNAH,ASIAN AND PACIFIC ISLANDER,FEMALE,23
2011,HANNAH,ASIAN AND PACIFIC ISLANDER,FEMALE,23
2011,HELEN,ASIAN AND PACIFIC ISLANDER,FEMALE,10
2011,HELEN,ASIAN AND PACIFIC ISLANDER,FEMALE,10
2011,HELEN,ASIAN AND PACIFIC ISLANDER,FEMALE,10
2011,IRENE,ASIAN AND PACIFIC ISLANDER,FEMALE,20
2011,IRENE,ASIAN AND PACIFIC ISLANDER,FEMALE,20
2011,IRENE,ASIAN AND PACIFIC ISLANDER,FEMALE,20
2011,IRIS,ASIAN AND PACIFIC ISLANDER,FEMALE,26
2011,IRIS,ASIAN AND PACIFIC ISLANDER,FEMALE,26
2011,IRIS,ASIAN AND PACIFIC ISLANDER,FEMALE,26
2011,ISABEL,ASIAN AND PACIFIC ISLANDER,FEMALE,12
2011,ISABEL,ASIAN AND PACIFIC ISLANDER,FEMALE,12
2011,ISABEL,ASIAN AND PACIFIC ISLANDER,FEMALE,12
2011,ISABELLA,ASIAN AND PACIFIC ISLANDER,FEMALE,67
2011,ISABELLA,ASIAN AND PACIFIC ISLANDER,FEMALE,67
2011,ISABELLA,ASIAN AND PACIFIC ISLANDER,FEMALE,67
2011,ISABELLE,ASIAN AND PACIFIC ISLANDER,FEMALE,11
2011,ISABELLE,ASIAN AND PACIFIC ISLANDER,FEMALE,11
2011,ISABELLE,ASIAN AND PACIFIC ISLANDER,FEMALE,11
2011,IVY,ASIAN AND PACIFIC ISLANDER,FEMALE,35
2011,IVY,ASIAN AND PACIFIC ISLANDER,FEMALE,35
2011,IVY,ASIAN AND PACIFIC ISLANDER,FEMALE,35
2011,JANICE,ASIAN AND PACIFIC ISLANDER,FEMALE,14
2011,JANICE,ASIAN AND PACIFIC ISLANDER,FEMALE,14
2011,JANICE,ASIAN AND PACIFIC ISLANDER,FEMALE,14
2011,JANNAT,ASIAN AND PACIFIC ISLANDER,FEMALE,13
2011,JANNAT,ASIAN AND PACIFIC ISLANDER,FEMALE,13
2011,JANNAT,ASIAN AND PACIFIC ISLANDER,FEMALE,13
2011,JASMINE,ASIAN AND PACIFIC ISLANDER,FEMALE,31
2011,JASMINE,ASIAN AND PACIFIC ISLANDER,FEMALE,31
2011,JASMINE,ASIAN AND PACIFIC ISLANDER,FEMALE,31
2011,JENNIFER,ASIAN AND PACIFIC ISLANDER,FEMALE,18
2011,JENNIFER,ASIAN AND PACIFIC ISLANDER,FEMALE,18
2011,JENNIFER,ASIAN AND PACIFIC ISLANDER,FEMALE,18
2011,JENNY,ASIAN AND PACIFIC ISLANDER,FEMALE,27
2011,JENNY,ASIAN AND PACIFIC ISLANDER,FEMALE,27
2011,JENNY,ASIAN AND PACIFIC ISLANDER,FEMALE,27
2011,JESSICA,ASIAN AND PACIFIC ISLANDER,FEMALE,26
2011,JESSICA,ASIAN AND PACIFIC ISLANDER,FEMALE,26
2011,JESSICA,ASIAN AND PACIFIC ISLANDER,FEMALE,26
2011,JESSIE,ASIAN AND PACIFIC ISLANDER,FEMALE,18
2011,JESSIE,ASIAN AND PACIFIC ISLANDER,FEMALE,18
2011,JESSIE,ASIAN AND PACIFIC ISLANDER,FEMALE,18
2011,JIA,ASIAN AND PACIFIC ISLANDER,FEMALE,12
2011,JIA,ASIAN AND PACIFIC ISLANDER,FEMALE,12
2011,JIA,ASIAN AND PACIFIC ISLANDER,FEMALE,12
2011,JOANNA,ASIAN AND PACIFIC ISLANDER,FEMALE,38
2011,JOANNA,ASIAN AND PACIFIC ISLANDER,FEMALE,38
2011,JOANNA,ASIAN AND PACIFIC ISLANDER,FEMALE,38
2011,JOCELYN,ASIAN AND PACIFIC ISLANDER,FEMALE,15
2011,JOCELYN,ASIAN AND PACIFIC ISLANDER,FEMALE,15
2011,JOCELYN,ASIAN AND PACIFIC ISLANDER,FEMALE,15
2011,JOY,ASIAN AND PACIFIC ISLANDER,FEMALE,14
2011,JOY,ASIAN AND PACIFIC ISLANDER,FEMALE,14
2011,JOY,ASIAN AND PACIFIC ISLANDER,FEMALE,14
2011,JOYCE,ASIAN AND PACIFIC ISLANDER,FEMALE,22
2011,JOYCE,ASIAN AND PACIFIC ISLANDER,FEMALE,22
2011,JOYCE,ASIAN AND PACIFIC ISLANDER,FEMALE,22
2011,JULIA,ASIAN AND PACIFIC ISLANDER,FEMALE,24
2011,JULIA,ASIAN AND PACIFIC ISLANDER,FEMALE,24
2011,JULIA,ASIAN AND PACIFIC ISLANDER,FEMALE,24
2011,KAITLYN,ASIAN AND PACIFIC ISLANDER,FEMALE,11
2011,KAITLYN,ASIAN AND PACIFIC ISLANDER,FEMALE,11
2011,KAITLYN,ASIAN AND PACIFIC ISLANDER,FEMALE,11
2011,KAREN,ASIAN AND PACIFIC ISLANDER,FEMALE,22
2011,KAREN,ASIAN AND PACIFIC ISLANDER,FEMALE,22
2011,KAREN,ASIAN AND PACIFIC ISLANDER,FEMALE,22
2011,KATE,ASIAN AND PACIFIC ISLANDER,FEMALE,10
2011,KATE,ASIAN AND PACIFIC ISLANDER,FEMALE,10
2011,KATE,ASIAN AND PACIFIC ISLANDER,FEMALE,10
2011,KATELYN,ASIAN AND PACIFIC ISLANDER,FEMALE,14
2011,KATELYN,ASIAN AND PACIFIC ISLANDER,FEMALE,14
2011,KATELYN,ASIAN AND PACIFIC ISLANDER,FEMALE,14
2011,KATHERINE,ASIAN AND PACIFIC ISLANDER,FEMALE,21
2011,KATHERINE,ASIAN AND PACIFIC ISLANDER,FEMALE,21
2011,KATHERINE,ASIAN AND PACIFIC ISLANDER,FEMALE,21
2011,KATIE,ASIAN AND PACIFIC ISLANDER,FEMALE,18
2011,KATIE,ASIAN AND PACIFIC ISLANDER,FEMALE,18
2011,KATIE,ASIAN AND PACIFIC ISLANDER,FEMALE,18
2011,KAYLA,ASIAN AND PACIFIC ISLANDER,FEMALE,21
2011,KAYLA,ASIAN AND PACIFIC ISLANDER,FEMALE,21
2011,KAYLA,ASIAN AND PACIFIC ISLANDER,FEMALE,21
2011,KAYLEE,ASIAN AND PACIFIC ISLANDER,FEMALE,20
2011,KAYLEE,ASIAN AND PACIFIC ISLANDER,FEMALE,20
2011,KAYLEE,ASIAN AND PACIFIC ISLANDER,FEMALE,20
2011,KELLY,ASIAN AND PACIFIC ISLANDER,FEMALE,22
2011,KELLY,ASIAN AND PACIFIC ISLANDER,FEMALE,22
2011,KELLY,ASIAN AND PACIFIC ISLANDER,FEMALE,22
2011,KHLOE,ASIAN AND PACIFIC ISLANDER,FEMALE,13
2011,KHLOE,ASIAN AND PACIFIC ISLANDER,FEMALE,13
2011,KHLOE,ASIAN AND PACIFIC ISLANDER,FEMALE,13
2011,KYLIE,ASIAN AND PACIFIC ISLANDER,FEMALE,11
2011,KYLIE,ASIAN AND PACIFIC ISLANDER,FEMALE,11
2011,KYLIE,ASIAN AND PACIFIC ISLANDER,FEMALE,11
2011,LAUREN,ASIAN AND PACIFIC ISLANDER,FEMALE,13
2011,LAUREN,ASIAN AND PACIFIC ISLANDER,FEMALE,13
2011,LAUREN,ASIAN AND PACIFIC ISLANDER,FEMALE,13
2011,LEAH,ASIAN AND PACIFIC ISLANDER,FEMALE,16
2011,LEAH,ASIAN AND PACIFIC ISLANDER,FEMALE,16
2011,LEAH,ASIAN AND PACIFIC ISLANDER,FEMALE,16
2011,LEELA,ASIAN AND PACIFIC ISLANDER,FEMALE,10
2011,LEELA,ASIAN AND PACIFIC ISLANDER,FEMALE,10
2011,LEELA,ASIAN AND PACIFIC ISLANDER,FEMALE,10
2011,LILLIAN,ASIAN AND PACIFIC ISLANDER,FEMALE,16
2011,LILLIAN,ASIAN AND PACIFIC ISLANDER,FEMALE,16
2011,LILLIAN,ASIAN AND PACIFIC ISLANDER,FEMALE,16
2011,LILY,ASIAN AND PACIFIC ISLANDER,FEMALE,15
2011,LILY,ASIAN AND PACIFIC ISLANDER,FEMALE,15
2011,LILY,ASIAN AND PACIFIC ISLANDER,FEMALE,15
2011,MADISON,ASIAN AND PACIFIC ISLANDER,FEMALE,19
2011,MADISON,ASIAN AND PACIFIC ISLANDER,FEMALE,19
2011,MADISON,ASIAN AND PACIFIC ISLANDER,FEMALE,19
2011,MAGGIE,ASIAN AND PACIFIC ISLANDER,FEMALE,10
2011,MAGGIE,ASIAN AND PACIFIC ISLANDER,FEMALE,10
2011,MAGGIE,ASIAN AND PACIFIC ISLANDER,FEMALE,10
2011,MANDY,ASIAN AND PACIFIC ISLANDER,FEMALE,12
2011,MANDY,ASIAN AND PACIFIC ISLANDER,FEMALE,12
2011,MANDY,ASIAN AND PACIFIC ISLANDER,FEMALE,12
2011,MARYAM,ASIAN AND PACIFIC ISLANDER,FEMALE,17
2011,MARYAM,ASIAN AND PACIFIC ISLANDER,FEMALE,17
2011,MARYAM,ASIAN AND PACIFIC ISLANDER,FEMALE,17
2011,MAYA,ASIAN AND PACIFIC ISLANDER,FEMALE,27
2011,MAYA,ASIAN AND PACIFIC ISLANDER,FEMALE,27
2011,MAYA,ASIAN AND PACIFIC ISLANDER,FEMALE,27
2011,MEGAN,ASIAN AND PACIFIC ISLANDER,FEMALE,10
2011,MEGAN,ASIAN AND PACIFIC ISLANDER,FEMALE,10
2011,MEGAN,ASIAN AND PACIFIC ISLANDER,FEMALE,10
2011,MELODY,ASIAN AND PACIFIC ISLANDER,FEMALE,13
2011,MELODY,ASIAN AND PACIFIC ISLANDER,FEMALE,13
2011,MELODY,ASIAN AND PACIFIC ISLANDER,FEMALE,13
2011,MIA,ASIAN AND PACIFIC ISLANDER,FEMALE,36
2011,MIA,ASIAN AND PACIFIC ISLANDER,FEMALE,36
2011,MIA,ASIAN AND PACIFIC ISLANDER,FEMALE,36
2011,MICHELLE,ASIAN AND PACIFIC ISLANDER,FEMALE,42
2011,MICHELLE,ASIAN AND PACIFIC ISLANDER,FEMALE,42
2011,MICHELLE,ASIAN AND PACIFIC ISLANDER,FEMALE,42
2011,MILA,ASIAN AND PACIFIC ISLANDER,FEMALE,17
2011,MILA,ASIAN AND PACIFIC ISLANDER,FEMALE,17
2011,MILA,ASIAN AND PACIFIC ISLANDER,FEMALE,17
2011,MINA,ASIAN AND PACIFIC ISLANDER,FEMALE,12
2011,MINA,ASIAN AND PACIFIC ISLANDER,FEMALE,12
2011,MINA,ASIAN AND PACIFIC ISLANDER,FEMALE,12
2011,NATALIE,ASIAN AND PACIFIC ISLANDER,FEMALE,20
2011,NATALIE,ASIAN AND PACIFIC ISLANDER,FEMALE,20
2011,NATALIE,ASIAN AND PACIFIC ISLANDER,FEMALE,20
2011,NICOLE,ASIAN AND PACIFIC ISLANDER,FEMALE,33
2011,NICOLE,ASIAN AND PACIFIC ISLANDER,FEMALE,33
2011,NICOLE,ASIAN AND PACIFIC ISLANDER,FEMALE,33
2011,NINA,ASIAN AND PACIFIC ISLANDER,FEMALE,21
2011,NINA,ASIAN AND PACIFIC ISLANDER,FEMALE,21
2011,NINA,ASIAN AND PACIFIC ISLANDER,FEMALE,21
2011,OLIVIA,ASIAN AND PACIFIC ISLANDER,FEMALE,89
2011,OLIVIA,ASIAN AND PACIFIC ISLANDER,FEMALE,89
2011,OLIVIA,ASIAN AND PACIFIC ISLANDER,FEMALE,89
2011,PHOEBE,ASIAN AND PACIFIC ISLANDER,FEMALE,18
2011,PHOEBE,ASIAN AND PACIFIC ISLANDER,FEMALE,18
2011,PHOEBE,ASIAN AND PACIFIC ISLANDER,FEMALE,18
2011,QUEENIE,ASIAN AND PACIFIC ISLANDER,FEMALE,15
2011,QUEENIE,ASIAN AND PACIFIC ISLANDER,FEMALE,15
2011,QUEENIE,ASIAN AND PACIFIC ISLANDER,FEMALE,15
2011,RACHEL,ASIAN AND PACIFIC ISLANDER,FEMALE,18
2011,RACHEL,ASIAN AND PACIFIC ISLANDER,FEMALE,18
2011,RACHEL,ASIAN AND PACIFIC ISLANDER,FEMALE,18
2011,RAINA,ASIAN AND PACIFIC ISLANDER,FEMALE,11
2011,RAINA,ASIAN AND PACIFIC ISLANDER,FEMALE,11
2011,RAINA,ASIAN AND PACIFIC ISLANDER,FEMALE,11
2011,REBECCA,ASIAN AND PACIFIC ISLANDER,FEMALE,13
2011,REBECCA,ASIAN AND PACIFIC ISLANDER,FEMALE,13
2011,REBECCA,ASIAN AND PACIFIC ISLANDER,FEMALE,13
2011,RENEE,ASIAN AND PACIFIC ISLANDER,FEMALE,10
2011,RENEE,ASIAN AND PACIFIC ISLANDER,FEMALE,10
2011,RENEE,ASIAN AND PACIFIC ISLANDER,FEMALE,10
2011,SABRINA,ASIAN AND PACIFIC ISLANDER,FEMALE,23
2011,SABRINA,ASIAN AND PACIFIC ISLANDER,FEMALE,23
2011,SABRINA,ASIAN AND PACIFIC ISLANDER,FEMALE,23
2011,SAMANTHA,ASIAN AND PACIFIC ISLANDER,FEMALE,22
